service_id,date,exception_type
"454_65370","20171228","1"
"454_65370","20171229","1"
"454_65370","20171230","1"
"454_65370","20180102","1"
"454_65370","20180103","1"
"454_65370","20180104","1"
"454_65370","20180105","1"
"454_65370","20180108","1"
"454_65370","20180109","1"
"454_65370","20180110","1"
"454_65370","20180111","1"
"454_65370","20180112","1"
"454_65370","20180113","1"
"454_65370","20180115","1"
"454_65370","20180116","1"
"454_65370","20180117","1"
"454_65370","20180118","1"
"454_65370","20180119","1"
"454_65370","20180120","1"
"454_65370","20180122","1"
"454_65370","20180123","1"
"454_65370","20180124","1"
"454_65370","20180125","1"
"454_65370","20180126","1"
"454_65370","20180127","1"
"454_65370","20180129","1"
"454_65370","20180130","1"
"454_65370","20180131","1"
"454_65370","20180201","1"
"454_65370","20180202","1"
"454_65370","20180203","1"
"454_65370","20180205","1"
"454_65370","20180206","1"
"454_65370","20180207","1"
"454_65370","20180208","1"
"454_65370","20180209","1"
"454_65370","20180210","1"
"454_65370","20180212","1"
"454_65370","20180213","1"
"454_65370","20180214","1"
"454_65370","20180215","1"
"454_65370","20180216","1"
"454_65370","20180217","1"
"454_65370","20180219","1"
"454_65370","20180220","1"
"454_65370","20180221","1"
"454_65370","20180222","1"
"454_65370","20180223","1"
"454_65370","20180224","1"
"454_65370","20180226","1"
"454_65370","20180227","1"
"454_65370","20180228","1"
"454_65370","20180301","1"
"454_65370","20180302","1"
"454_65370","20180303","1"
"454_65370","20180305","1"
"454_65370","20180306","1"
"454_65370","20180307","1"
"454_65370","20180308","1"
"454_65370","20180309","1"
"454_65370","20180310","1"
"454_65370","20180312","1"
"454_65370","20180313","1"
"454_65370","20180314","1"
"454_65370","20180315","1"
"454_65370","20180316","1"
"454_65370","20180317","1"
"454_65370","20180319","1"
"454_65370","20180320","1"
"454_65370","20180321","1"
"454_65370","20180322","1"
"454_65370","20180323","1"
"454_65370","20180324","1"
"454_65370","20180326","1"
"454_65370","20180327","1"
"454_65370","20180328","1"
"454_65370","20180329","1"
"454_65370","20180330","1"
"454_65370","20180331","1"
"454_65370","20180403","1"
"454_65370","20180404","1"
"454_65370","20180405","1"
"454_65370","20180406","1"
"454_65370","20180407","1"
"454_65370","20180409","1"
"454_65370","20180410","1"
"454_65370","20180411","1"
"454_65370","20180412","1"
"454_65370","20180413","1"
"454_65370","20180414","1"
"454_65370","20180416","1"
"454_65370","20180417","1"
"454_65370","20180418","1"
"454_65370","20180419","1"
"454_65370","20180420","1"
"454_65370","20180421","1"
"454_65370","20180423","1"
"454_65370","20180424","1"
"454_65370","20180426","1"
"454_65370","20180427","1"
"454_65370","20180428","1"
"454_65370","20180430","1"
"454_65370","20180502","1"
"454_65370","20180503","1"
"454_65370","20180504","1"
"454_65370","20180505","1"
"454_65370","20180507","1"
"454_65370","20180508","1"
"454_65370","20180509","1"
"454_65370","20180510","1"
"454_65370","20180511","1"
"454_65370","20180512","1"
"454_65370","20180514","1"
"454_65370","20180515","1"
"454_65370","20180516","1"
"454_65370","20180517","1"
"454_65370","20180518","1"
"454_65370","20180519","1"
"454_65370","20180521","1"
"454_65370","20180522","1"
"454_65370","20180523","1"
"454_65370","20180524","1"
"454_65370","20180525","1"
"454_65370","20180526","1"
"454_65370","20180528","1"
"454_65370","20180529","1"
"454_65370","20180530","1"
"454_65370","20180531","1"
"454_65370","20180601","1"
"454_65370","20180604","1"
"454_65370","20180605","1"
"454_65370","20180606","1"
"454_65370","20180607","1"
"454_65371","20170915","1"
"454_65371","20170918","1"
"454_65371","20170919","1"
"454_65371","20170921","1"
"454_65371","20170922","1"
"454_65371","20170925","1"
"454_65371","20170926","1"
"454_65371","20170928","1"
"454_65371","20170929","1"
"454_65371","20171002","1"
"454_65371","20171003","1"
"454_65371","20171005","1"
"454_65371","20171006","1"
"454_65371","20171009","1"
"454_65371","20171010","1"
"454_65371","20171012","1"
"454_65371","20171013","1"
"454_65371","20171016","1"
"454_65371","20171017","1"
"454_65371","20171019","1"
"454_65371","20171020","1"
"454_65371","20171023","1"
"454_65371","20171024","1"
"454_65371","20171026","1"
"454_65371","20171027","1"
"454_65371","20171030","1"
"454_65371","20171031","1"
"454_65371","20171102","1"
"454_65371","20171103","1"
"454_65371","20171106","1"
"454_65371","20171107","1"
"454_65371","20171109","1"
"454_65371","20171110","1"
"454_65371","20171113","1"
"454_65371","20171114","1"
"454_65371","20171116","1"
"454_65371","20171117","1"
"454_65371","20171120","1"
"454_65371","20171121","1"
"454_65371","20171123","1"
"454_65371","20171124","1"
"454_65371","20171127","1"
"454_65371","20171128","1"
"454_65371","20171130","1"
"454_65371","20171201","1"
"454_65371","20171204","1"
"454_65371","20171205","1"
"454_65371","20171207","1"
"454_65371","20171211","1"
"454_65371","20171212","1"
"454_65371","20171214","1"
"454_65371","20171215","1"
"454_65371","20171218","1"
"454_65371","20171219","1"
"454_65371","20171221","1"
"454_65371","20171222","1"
"454_65371","20171228","1"
"454_65371","20171229","1"
"454_65371","20180102","1"
"454_65371","20180104","1"
"454_65371","20180105","1"
"454_65371","20180108","1"
"454_65371","20180109","1"
"454_65371","20180111","1"
"454_65371","20180112","1"
"454_65371","20180115","1"
"454_65371","20180116","1"
"454_65371","20180118","1"
"454_65371","20180119","1"
"454_65371","20180122","1"
"454_65371","20180123","1"
"454_65371","20180125","1"
"454_65371","20180126","1"
"454_65371","20180129","1"
"454_65371","20180130","1"
"454_65371","20180201","1"
"454_65371","20180202","1"
"454_65371","20180205","1"
"454_65371","20180206","1"
"454_65371","20180208","1"
"454_65371","20180209","1"
"454_65371","20180212","1"
"454_65371","20180213","1"
"454_65371","20180215","1"
"454_65371","20180216","1"
"454_65371","20180219","1"
"454_65371","20180220","1"
"454_65371","20180222","1"
"454_65371","20180223","1"
"454_65371","20180226","1"
"454_65371","20180227","1"
"454_65371","20180301","1"
"454_65371","20180302","1"
"454_65371","20180305","1"
"454_65371","20180306","1"
"454_65371","20180308","1"
"454_65371","20180309","1"
"454_65371","20180312","1"
"454_65371","20180313","1"
"454_65371","20180315","1"
"454_65371","20180316","1"
"454_65371","20180319","1"
"454_65371","20180320","1"
"454_65371","20180322","1"
"454_65371","20180323","1"
"454_65371","20180326","1"
"454_65371","20180327","1"
"454_65371","20180329","1"
"454_65371","20180330","1"
"454_65371","20180403","1"
"454_65371","20180405","1"
"454_65371","20180406","1"
"454_65371","20180409","1"
"454_65371","20180410","1"
"454_65371","20180412","1"
"454_65371","20180413","1"
"454_65371","20180416","1"
"454_65371","20180417","1"
"454_65371","20180419","1"
"454_65371","20180420","1"
"454_65371","20180423","1"
"454_65371","20180424","1"
"454_65371","20180426","1"
"454_65371","20180427","1"
"454_65371","20180430","1"
"454_65371","20180503","1"
"454_65371","20180504","1"
"454_65371","20180507","1"
"454_65371","20180508","1"
"454_65371","20180510","1"
"454_65371","20180511","1"
"454_65371","20180514","1"
"454_65371","20180515","1"
"454_65371","20180517","1"
"454_65371","20180518","1"
"454_65371","20180521","1"
"454_65371","20180522","1"
"454_65371","20180524","1"
"454_65371","20180525","1"
"454_65371","20180528","1"
"454_65371","20180529","1"
"454_65371","20180531","1"
"454_65371","20180601","1"
"454_65371","20180604","1"
"454_65371","20180605","1"
"454_65371","20180607","1"
"454_65372","20170916","1"
"454_65372","20170920","1"
"454_65372","20170923","1"
"454_65372","20170927","1"
"454_65372","20170930","1"
"454_65372","20171004","1"
"454_65372","20171007","1"
"454_65372","20171011","1"
"454_65372","20171014","1"
"454_65372","20171018","1"
"454_65372","20171021","1"
"454_65372","20171025","1"
"454_65372","20171028","1"
"454_65372","20171104","1"
"454_65372","20171108","1"
"454_65372","20171111","1"
"454_65372","20171115","1"
"454_65372","20171118","1"
"454_65372","20171122","1"
"454_65372","20171125","1"
"454_65372","20171129","1"
"454_65372","20171202","1"
"454_65372","20171206","1"
"454_65372","20171209","1"
"454_65372","20171213","1"
"454_65372","20171216","1"
"454_65372","20171220","1"
"454_65372","20171223","1"
"454_65372","20171227","1"
"454_65372","20171230","1"
"454_65372","20180103","1"
"454_65372","20180110","1"
"454_65372","20180113","1"
"454_65372","20180117","1"
"454_65372","20180120","1"
"454_65372","20180124","1"
"454_65372","20180127","1"
"454_65372","20180131","1"
"454_65372","20180203","1"
"454_65372","20180207","1"
"454_65372","20180210","1"
"454_65372","20180214","1"
"454_65372","20180217","1"
"454_65372","20180221","1"
"454_65372","20180224","1"
"454_65372","20180228","1"
"454_65372","20180303","1"
"454_65372","20180307","1"
"454_65372","20180310","1"
"454_65372","20180314","1"
"454_65372","20180317","1"
"454_65372","20180321","1"
"454_65372","20180324","1"
"454_65372","20180328","1"
"454_65372","20180331","1"
"454_65372","20180404","1"
"454_65372","20180407","1"
"454_65372","20180411","1"
"454_65372","20180414","1"
"454_65372","20180418","1"
"454_65372","20180421","1"
"454_65372","20180428","1"
"454_65372","20180502","1"
"454_65372","20180505","1"
"454_65372","20180509","1"
"454_65372","20180512","1"
"454_65372","20180516","1"
"454_65372","20180519","1"
"454_65372","20180523","1"
"454_65372","20180526","1"
"454_65372","20180530","1"
"454_65372","20180606","1"
"454_65374","20170917","1"
"454_65374","20170924","1"
"454_65374","20171001","1"
"454_65374","20171008","1"
"454_65374","20171015","1"
"454_65374","20171022","1"
"454_65374","20171029","1"
"454_65374","20171101","1"
"454_65374","20171105","1"
"454_65374","20171112","1"
"454_65374","20171119","1"
"454_65374","20171126","1"
"454_65374","20171203","1"
"454_65374","20171208","1"
"454_65374","20171210","1"
"454_65374","20171217","1"
"454_65374","20171224","1"
"454_65374","20171225","1"
"454_65374","20171226","1"
"454_65374","20171231","1"
"454_65374","20180101","1"
"454_65374","20180106","1"
"454_65374","20180107","1"
"454_65374","20180114","1"
"454_65374","20180121","1"
"454_65374","20180128","1"
"454_65374","20180204","1"
"454_65374","20180211","1"
"454_65374","20180218","1"
"454_65374","20180225","1"
"454_65374","20180304","1"
"454_65374","20180311","1"
"454_65374","20180318","1"
"454_65374","20180325","1"
"454_65374","20180401","1"
"454_65374","20180402","1"
"454_65374","20180408","1"
"454_65374","20180415","1"
"454_65374","20180422","1"
"454_65374","20180425","1"
"454_65374","20180429","1"
"454_65374","20180501","1"
"454_65374","20180506","1"
"454_65374","20180513","1"
"454_65374","20180520","1"
"454_65374","20180527","1"
"454_65374","20180602","1"
"454_65374","20180603","1"
"454_65375","20170915","1"
"454_65375","20170918","1"
"454_65375","20170919","1"
"454_65375","20170921","1"
"454_65375","20170922","1"
"454_65375","20170925","1"
"454_65375","20170926","1"
"454_65375","20170928","1"
"454_65375","20170929","1"
"454_65375","20171002","1"
"454_65375","20171003","1"
"454_65375","20171005","1"
"454_65375","20171006","1"
"454_65375","20171009","1"
"454_65375","20171010","1"
"454_65375","20171012","1"
"454_65375","20171013","1"
"454_65375","20171016","1"
"454_65375","20171017","1"
"454_65375","20171019","1"
"454_65375","20171020","1"
"454_65375","20171023","1"
"454_65375","20171024","1"
"454_65375","20171026","1"
"454_65375","20171027","1"
"454_65375","20171030","1"
"454_65375","20171031","1"
"454_65375","20171103","1"
"454_65375","20171106","1"
"454_65375","20171107","1"
"454_65375","20171109","1"
"454_65375","20171110","1"
"454_65375","20171113","1"
"454_65375","20171114","1"
"454_65375","20171116","1"
"454_65375","20171117","1"
"454_65375","20171120","1"
"454_65375","20171121","1"
"454_65375","20171123","1"
"454_65375","20171124","1"
"454_65375","20171127","1"
"454_65375","20171128","1"
"454_65375","20171130","1"
"454_65375","20171201","1"
"454_65375","20171204","1"
"454_65375","20171205","1"
"454_65375","20171207","1"
"454_65375","20171211","1"
"454_65375","20171212","1"
"454_65375","20171214","1"
"454_65375","20171215","1"
"454_65375","20171218","1"
"454_65375","20171219","1"
"454_65375","20171221","1"
"454_65375","20171222","1"
"454_65375","20180108","1"
"454_65375","20180109","1"
"454_65375","20180111","1"
"454_65375","20180112","1"
"454_65375","20180115","1"
"454_65375","20180116","1"
"454_65375","20180118","1"
"454_65375","20180119","1"
"454_65375","20180122","1"
"454_65375","20180123","1"
"454_65375","20180125","1"
"454_65375","20180126","1"
"454_65375","20180129","1"
"454_65375","20180130","1"
"454_65375","20180201","1"
"454_65375","20180202","1"
"454_65375","20180205","1"
"454_65375","20180206","1"
"454_65375","20180208","1"
"454_65375","20180209","1"
"454_65375","20180212","1"
"454_65375","20180213","1"
"454_65375","20180215","1"
"454_65375","20180216","1"
"454_65375","20180219","1"
"454_65375","20180220","1"
"454_65375","20180222","1"
"454_65375","20180223","1"
"454_65375","20180226","1"
"454_65375","20180227","1"
"454_65375","20180301","1"
"454_65375","20180302","1"
"454_65375","20180305","1"
"454_65375","20180306","1"
"454_65375","20180308","1"
"454_65375","20180309","1"
"454_65375","20180312","1"
"454_65375","20180313","1"
"454_65375","20180315","1"
"454_65375","20180316","1"
"454_65375","20180319","1"
"454_65375","20180320","1"
"454_65375","20180322","1"
"454_65375","20180323","1"
"454_65375","20180326","1"
"454_65375","20180327","1"
"454_65375","20180405","1"
"454_65375","20180406","1"
"454_65375","20180409","1"
"454_65375","20180410","1"
"454_65375","20180412","1"
"454_65375","20180413","1"
"454_65375","20180416","1"
"454_65375","20180417","1"
"454_65375","20180419","1"
"454_65375","20180420","1"
"454_65375","20180423","1"
"454_65375","20180424","1"
"454_65375","20180426","1"
"454_65375","20180427","1"
"454_65375","20180430","1"
"454_65375","20180503","1"
"454_65375","20180504","1"
"454_65375","20180507","1"
"454_65375","20180508","1"
"454_65375","20180510","1"
"454_65375","20180511","1"
"454_65375","20180514","1"
"454_65375","20180515","1"
"454_65375","20180517","1"
"454_65375","20180518","1"
"454_65375","20180521","1"
"454_65375","20180522","1"
"454_65375","20180524","1"
"454_65375","20180525","1"
"454_65375","20180528","1"
"454_65375","20180529","1"
"454_65375","20180531","1"
"454_65375","20180601","1"
"454_65375","20180604","1"
"454_65375","20180605","1"
"454_65375","20180607","1"
"454_65377","20170916","1"
"454_65377","20170920","1"
"454_65377","20170923","1"
"454_65377","20170927","1"
"454_65377","20170930","1"
"454_65377","20171004","1"
"454_65377","20171007","1"
"454_65377","20171011","1"
"454_65377","20171014","1"
"454_65377","20171018","1"
"454_65377","20171021","1"
"454_65377","20171025","1"
"454_65377","20171028","1"
"454_65377","20171104","1"
"454_65377","20171108","1"
"454_65377","20171111","1"
"454_65377","20171115","1"
"454_65377","20171118","1"
"454_65377","20171122","1"
"454_65377","20171125","1"
"454_65377","20171129","1"
"454_65377","20171202","1"
"454_65377","20171206","1"
"454_65377","20171209","1"
"454_65377","20171213","1"
"454_65377","20171216","1"
"454_65377","20171220","1"
"454_65377","20171223","1"
"454_65377","20180110","1"
"454_65377","20180113","1"
"454_65377","20180117","1"
"454_65377","20180120","1"
"454_65377","20180124","1"
"454_65377","20180127","1"
"454_65377","20180131","1"
"454_65377","20180203","1"
"454_65377","20180207","1"
"454_65377","20180210","1"
"454_65377","20180214","1"
"454_65377","20180217","1"
"454_65377","20180221","1"
"454_65377","20180224","1"
"454_65377","20180228","1"
"454_65377","20180303","1"
"454_65377","20180307","1"
"454_65377","20180310","1"
"454_65377","20180314","1"
"454_65377","20180317","1"
"454_65377","20180321","1"
"454_65377","20180324","1"
"454_65377","20180328","1"
"454_65377","20180404","1"
"454_65377","20180407","1"
"454_65377","20180411","1"
"454_65377","20180414","1"
"454_65377","20180418","1"
"454_65377","20180421","1"
"454_65377","20180428","1"
"454_65377","20180502","1"
"454_65377","20180505","1"
"454_65377","20180509","1"
"454_65377","20180512","1"
"454_65377","20180516","1"
"454_65377","20180519","1"
"454_65377","20180523","1"
"454_65377","20180526","1"
"454_65377","20180530","1"
"454_65377","20180606","1"
"454_65379","20170915","1"
"454_65379","20170916","1"
"454_65379","20170918","1"
"454_65379","20170919","1"
"454_65379","20170920","1"
"454_65379","20170921","1"
"454_65379","20170922","1"
"454_65379","20170923","1"
"454_65379","20170925","1"
"454_65379","20170926","1"
"454_65379","20170927","1"
"454_65379","20170928","1"
"454_65379","20170929","1"
"454_65379","20170930","1"
"454_65379","20171002","1"
"454_65379","20171003","1"
"454_65379","20171004","1"
"454_65379","20171005","1"
"454_65379","20171006","1"
"454_65379","20171007","1"
"454_65379","20171009","1"
"454_65379","20171010","1"
"454_65379","20171011","1"
"454_65379","20171012","1"
"454_65379","20171013","1"
"454_65379","20171014","1"
"454_65379","20171016","1"
"454_65379","20171017","1"
"454_65379","20171018","1"
"454_65379","20171019","1"
"454_65379","20171020","1"
"454_65379","20171021","1"
"454_65379","20171023","1"
"454_65379","20171024","1"
"454_65379","20171025","1"
"454_65379","20171026","1"
"454_65379","20171027","1"
"454_65379","20171028","1"
"454_65379","20171030","1"
"454_65379","20171031","1"
"454_65379","20171102","1"
"454_65379","20171103","1"
"454_65379","20171104","1"
"454_65379","20171106","1"
"454_65379","20171107","1"
"454_65379","20171108","1"
"454_65379","20171109","1"
"454_65379","20171110","1"
"454_65379","20171111","1"
"454_65379","20171113","1"
"454_65379","20171114","1"
"454_65379","20171115","1"
"454_65379","20171116","1"
"454_65379","20171117","1"
"454_65379","20171118","1"
"454_65379","20171120","1"
"454_65379","20171121","1"
"454_65379","20171122","1"
"454_65379","20171123","1"
"454_65379","20171124","1"
"454_65379","20171125","1"
"454_65379","20171127","1"
"454_65379","20171128","1"
"454_65379","20171129","1"
"454_65379","20171130","1"
"454_65379","20171201","1"
"454_65379","20171202","1"
"454_65379","20171204","1"
"454_65379","20171205","1"
"454_65379","20171206","1"
"454_65379","20171207","1"
"454_65379","20171209","1"
"454_65379","20171211","1"
"454_65379","20171212","1"
"454_65379","20171213","1"
"454_65379","20171214","1"
"454_65379","20171215","1"
"454_65379","20171216","1"
"454_65379","20171218","1"
"454_65379","20171219","1"
"454_65379","20171220","1"
"454_65379","20171221","1"
"454_65379","20171222","1"
"454_65379","20171223","1"
"454_65379","20171227","1"
"454_65379","20171228","1"
"454_65379","20171229","1"
"454_65379","20171230","1"
"454_65379","20180102","1"
"454_65379","20180103","1"
"454_65379","20180104","1"
"454_65379","20180105","1"
"454_65379","20180108","1"
"454_65379","20180109","1"
"454_65379","20180110","1"
"454_65379","20180111","1"
"454_65379","20180112","1"
"454_65379","20180113","1"
"454_65379","20180115","1"
"454_65379","20180116","1"
"454_65379","20180117","1"
"454_65379","20180118","1"
"454_65379","20180119","1"
"454_65379","20180120","1"
"454_65379","20180122","1"
"454_65379","20180123","1"
"454_65379","20180124","1"
"454_65379","20180125","1"
"454_65379","20180126","1"
"454_65379","20180127","1"
"454_65379","20180129","1"
"454_65379","20180130","1"
"454_65379","20180131","1"
"454_65379","20180201","1"
"454_65379","20180202","1"
"454_65379","20180203","1"
"454_65379","20180205","1"
"454_65379","20180206","1"
"454_65379","20180207","1"
"454_65379","20180208","1"
"454_65379","20180209","1"
"454_65379","20180210","1"
"454_65379","20180212","1"
"454_65379","20180213","1"
"454_65379","20180214","1"
"454_65379","20180215","1"
"454_65379","20180216","1"
"454_65379","20180217","1"
"454_65379","20180219","1"
"454_65379","20180220","1"
"454_65379","20180221","1"
"454_65379","20180222","1"
"454_65379","20180223","1"
"454_65379","20180224","1"
"454_65379","20180226","1"
"454_65379","20180227","1"
"454_65379","20180228","1"
"454_65379","20180301","1"
"454_65379","20180302","1"
"454_65379","20180303","1"
"454_65379","20180305","1"
"454_65379","20180306","1"
"454_65379","20180307","1"
"454_65379","20180308","1"
"454_65379","20180309","1"
"454_65379","20180310","1"
"454_65379","20180312","1"
"454_65379","20180313","1"
"454_65379","20180314","1"
"454_65379","20180315","1"
"454_65379","20180316","1"
"454_65379","20180317","1"
"454_65379","20180319","1"
"454_65379","20180320","1"
"454_65379","20180321","1"
"454_65379","20180322","1"
"454_65379","20180323","1"
"454_65379","20180324","1"
"454_65379","20180326","1"
"454_65379","20180327","1"
"454_65379","20180328","1"
"454_65379","20180329","1"
"454_65379","20180330","1"
"454_65379","20180331","1"
"454_65379","20180403","1"
"454_65379","20180404","1"
"454_65379","20180405","1"
"454_65379","20180406","1"
"454_65379","20180407","1"
"454_65379","20180409","1"
"454_65379","20180410","1"
"454_65379","20180411","1"
"454_65379","20180412","1"
"454_65379","20180413","1"
"454_65379","20180414","1"
"454_65379","20180416","1"
"454_65379","20180417","1"
"454_65379","20180418","1"
"454_65379","20180419","1"
"454_65379","20180420","1"
"454_65379","20180421","1"
"454_65379","20180423","1"
"454_65379","20180424","1"
"454_65379","20180426","1"
"454_65379","20180427","1"
"454_65379","20180428","1"
"454_65379","20180430","1"
"454_65379","20180502","1"
"454_65379","20180503","1"
"454_65379","20180504","1"
"454_65379","20180505","1"
"454_65379","20180507","1"
"454_65379","20180508","1"
"454_65379","20180509","1"
"454_65379","20180510","1"
"454_65379","20180511","1"
"454_65379","20180512","1"
"454_65379","20180514","1"
"454_65379","20180515","1"
"454_65379","20180516","1"
"454_65379","20180517","1"
"454_65379","20180518","1"
"454_65379","20180519","1"
"454_65379","20180521","1"
"454_65379","20180522","1"
"454_65379","20180523","1"
"454_65379","20180524","1"
"454_65379","20180525","1"
"454_65379","20180526","1"
"454_65379","20180528","1"
"454_65379","20180529","1"
"454_65379","20180530","1"
"454_65379","20180531","1"
"454_65379","20180601","1"
"454_65379","20180604","1"
"454_65379","20180605","1"
"454_65379","20180606","1"
"454_65379","20180607","1"
"454_65380","20180501","1"
"454_65380","20180506","1"
"454_65380","20180513","1"
"454_65380","20180520","1"
"454_65380","20180527","1"
"454_65380","20180602","1"
"454_65380","20180603","1"
"454_65381","20170917","1"
"454_65381","20170924","1"
"454_65381","20171001","1"
"454_65381","20171008","1"
"454_65381","20171015","1"
"454_65381","20171022","1"
"454_65381","20171029","1"
"454_65381","20171101","1"
"454_65381","20171105","1"
"454_65381","20171112","1"
"454_65381","20171119","1"
"454_65381","20171126","1"
"454_65381","20171203","1"
"454_65381","20171208","1"
"454_65381","20171210","1"
"454_65381","20171217","1"
"454_65381","20171224","1"
"454_65381","20171225","1"
"454_65381","20171226","1"
"454_65381","20171231","1"
"454_65381","20180101","1"
"454_65381","20180106","1"
"454_65381","20180107","1"
"454_65381","20180114","1"
"454_65381","20180121","1"
"454_65381","20180128","1"
"454_65381","20180204","1"
"454_65381","20180211","1"
"454_65381","20180218","1"
"454_65381","20180225","1"
"454_65381","20180304","1"
"454_65381","20180311","1"
"454_65381","20180318","1"
"454_65381","20180325","1"
"454_65381","20180401","1"
"454_65381","20180402","1"
"454_65381","20180408","1"
"454_65381","20180415","1"
"454_65381","20180422","1"
"454_65381","20180425","1"
"454_65381","20180429","1"
"454_65382","20170915","1"
"454_65382","20170916","1"
"454_65382","20170917","1"
"454_65382","20170918","1"
"454_65382","20170919","1"
"454_65382","20170920","1"
"454_65382","20170921","1"
"454_65382","20170922","1"
"454_65382","20170923","1"
"454_65382","20170924","1"
"454_65382","20170925","1"
"454_65382","20170926","1"
"454_65382","20170927","1"
"454_65382","20170928","1"
"454_65382","20170929","1"
"454_65382","20170930","1"
"454_65382","20171001","1"
"454_65382","20171002","1"
"454_65382","20171003","1"
"454_65382","20171004","1"
"454_65382","20171005","1"
"454_65382","20171006","1"
"454_65382","20171007","1"
"454_65382","20171008","1"
"454_65382","20171009","1"
"454_65382","20171010","1"
"454_65382","20171011","1"
"454_65382","20171012","1"
"454_65382","20171013","1"
"454_65382","20171014","1"
"454_65382","20171015","1"
"454_65382","20171016","1"
"454_65382","20171017","1"
"454_65382","20171018","1"
"454_65382","20171019","1"
"454_65382","20171020","1"
"454_65382","20171021","1"
"454_65382","20171022","1"
"454_65382","20171023","1"
"454_65382","20171024","1"
"454_65382","20171025","1"
"454_65382","20171026","1"
"454_65382","20171027","1"
"454_65382","20171028","1"
"454_65382","20171029","1"
"454_65382","20171030","1"
"454_65382","20171031","1"
"454_65382","20171101","1"
"454_65382","20171102","1"
"454_65382","20171103","1"
"454_65382","20171104","1"
"454_65382","20171105","1"
"454_65382","20171106","1"
"454_65382","20171107","1"
"454_65382","20171108","1"
"454_65382","20171109","1"
"454_65382","20171110","1"
"454_65382","20171111","1"
"454_65382","20171112","1"
"454_65382","20171113","1"
"454_65382","20171114","1"
"454_65382","20171115","1"
"454_65382","20171116","1"
"454_65382","20171117","1"
"454_65382","20171118","1"
"454_65382","20171119","1"
"454_65382","20171120","1"
"454_65382","20171121","1"
"454_65382","20171122","1"
"454_65382","20171123","1"
"454_65382","20171124","1"
"454_65382","20171125","1"
"454_65382","20171126","1"
"454_65382","20171127","1"
"454_65382","20171128","1"
"454_65382","20171129","1"
"454_65382","20171130","1"
"454_65382","20171201","1"
"454_65382","20171202","1"
"454_65382","20171203","1"
"454_65382","20171204","1"
"454_65382","20171205","1"
"454_65382","20171206","1"
"454_65382","20171207","1"
"454_65382","20171208","1"
"454_65382","20171209","1"
"454_65382","20171210","1"
"454_65382","20171211","1"
"454_65382","20171212","1"
"454_65382","20171213","1"
"454_65382","20171214","1"
"454_65382","20171215","1"
"454_65382","20171216","1"
"454_65382","20171217","1"
"454_65382","20171218","1"
"454_65382","20171219","1"
"454_65382","20171220","1"
"454_65382","20171221","1"
"454_65382","20171222","1"
"454_65382","20171223","1"
"454_65382","20171224","1"
"454_65382","20171225","1"
"454_65382","20171226","1"
"454_65382","20171227","1"
"454_65382","20171228","1"
"454_65382","20171229","1"
"454_65382","20171230","1"
"454_65382","20171231","1"
"454_65382","20180101","1"
"454_65382","20180102","1"
"454_65382","20180103","1"
"454_65382","20180104","1"
"454_65382","20180105","1"
"454_65382","20180106","1"
"454_65382","20180107","1"
"454_65382","20180108","1"
"454_65382","20180109","1"
"454_65382","20180110","1"
"454_65382","20180111","1"
"454_65382","20180112","1"
"454_65382","20180113","1"
"454_65382","20180114","1"
"454_65382","20180115","1"
"454_65382","20180116","1"
"454_65382","20180117","1"
"454_65382","20180118","1"
"454_65382","20180119","1"
"454_65382","20180120","1"
"454_65382","20180121","1"
"454_65382","20180122","1"
"454_65382","20180123","1"
"454_65382","20180124","1"
"454_65382","20180125","1"
"454_65382","20180126","1"
"454_65382","20180127","1"
"454_65382","20180128","1"
"454_65382","20180129","1"
"454_65382","20180130","1"
"454_65382","20180131","1"
"454_65382","20180201","1"
"454_65382","20180202","1"
"454_65382","20180203","1"
"454_65382","20180204","1"
"454_65382","20180205","1"
"454_65382","20180206","1"
"454_65382","20180207","1"
"454_65382","20180208","1"
"454_65382","20180209","1"
"454_65382","20180210","1"
"454_65382","20180211","1"
"454_65382","20180212","1"
"454_65382","20180213","1"
"454_65382","20180214","1"
"454_65382","20180215","1"
"454_65382","20180216","1"
"454_65382","20180217","1"
"454_65382","20180218","1"
"454_65382","20180219","1"
"454_65382","20180220","1"
"454_65382","20180221","1"
"454_65382","20180222","1"
"454_65382","20180223","1"
"454_65382","20180224","1"
"454_65382","20180225","1"
"454_65382","20180226","1"
"454_65382","20180227","1"
"454_65382","20180228","1"
"454_65382","20180301","1"
"454_65382","20180302","1"
"454_65382","20180303","1"
"454_65382","20180304","1"
"454_65382","20180305","1"
"454_65382","20180306","1"
"454_65382","20180307","1"
"454_65382","20180308","1"
"454_65382","20180309","1"
"454_65382","20180310","1"
"454_65382","20180311","1"
"454_65382","20180312","1"
"454_65382","20180313","1"
"454_65382","20180314","1"
"454_65382","20180315","1"
"454_65382","20180316","1"
"454_65382","20180317","1"
"454_65382","20180318","1"
"454_65382","20180319","1"
"454_65382","20180320","1"
"454_65382","20180321","1"
"454_65382","20180322","1"
"454_65382","20180323","1"
"454_65382","20180324","1"
"454_65382","20180325","1"
"454_65382","20180326","1"
"454_65382","20180327","1"
"454_65382","20180328","1"
"454_65382","20180329","1"
"454_65382","20180330","1"
"454_65382","20180331","1"
"454_65382","20180401","1"
"454_65382","20180402","1"
"454_65382","20180403","1"
"454_65382","20180404","1"
"454_65382","20180405","1"
"454_65382","20180406","1"
"454_65382","20180407","1"
"454_65382","20180408","1"
